tau,w_c,v_c
  1.1448000000000000E+01,  5.8398764896282858E-03,  5.6850450585956683E-02
  1.1456000000000000E+01,  6.3348037832967928E-03,  7.0174041037649848E-02
  1.1464000000000000E+01,  6.9242137685504293E-03,  7.4093523831414432E-02
  1.1472000000000000E+01,  7.4820789525547873E-03,  6.1073005234284744E-02
  1.1480000000000000E+01,  7.8397310979677233E-03,  3.0223747893554830E-02
  1.1488000000000000E+01,  8.0509695865832922E-03,  2.0795555736837286E-02
  1.1496000000000000E+01,  7.9204194080684364E-03, -7.0365101309583247E-02
  1.1504000000000000E+01,  7.0863566455464837E-03, -9.8715938322268965E-02
  1.1512000000000000E+01,  6.8943500993859557E-03,  5.3421035069845114E-02
  1.1520000000000000E+01,  7.4847382764090609E-03,  6.0688263165185635E-02
  1.1528000000000000E+01,  7.7001854719422795E-03, -6.9267649386349462E-04
  1.1536000000000000E+01,  7.4396180220861309E-03, -7.6749508728207960E-02
  1.1544000000000000E+01,  6.4775690986551629E-03, -1.4094819877920162E-01
  1.1552000000000000E+01,  5.5747737162648529E-03, -8.2067726312779143E-02
  1.1560000000000000E+01,  4.8364109133021216E-03, -1.2201002853691091E-01
  1.1568000000000000E+01,  3.7866839855985089E-03, -1.0740515138807021E-01
  1.1576000000000001E+01,  3.4415180640197823E-03,  1.3265548098634082E-02
  1.1584000000000000E+01,  3.6177968530293342E-03,  1.0175234748034412E-02
  1.1592000000000001E+01,  3.5271378774973227E-03, -2.6940184211671103E-02
  1.1600000000000000E+01,  3.2854201330578662E-03, -2.9495147379779825E-02
  1.1608000000000001E+01,  3.0842209634323048E-03, -2.1383124275193937E-02
  1.1616000000000000E+01,  2.9236178628977401E-03, -1.7752536201697512E-02
  1.1624000000000001E+01,  2.8435764453618403E-03, -3.3408647010179648E-03
  1.1632000000000000E+01,  2.7261984029670716E-03, -3.5959210170468402E-02
  1.1640000000000001E+01,  2.3489682274066867E-03, -3.7272353266025966E-02
  1.1648000000000000E+01,  2.4049347105907187E-03,  5.0467678530882611E-02
  1.1656000000000001E+01,  2.9362983217831535E-03,  7.2329288326055299E-02
  1.1664000000000000E+01,  3.6238288115059340E-03,  1.0598440806054651E-01
  1.1672000000000001E+01,  4.4983688084952490E-03,  9.5392539792459430E-02
  1.1680000000000000E+01,  5.1538251868045544E-03,  9.2946171148581669E-02
  1.1688000000000001E+01,  6.3588500742515321E-03,  2.0702652463574919E-01
  1.1696000000000000E+01,  8.0405985773012913E-03,  1.8439086903396132E-01
  1.1704000000000001E+01,  9.2307036049996283E-03,  1.2775644131532454E-01
  1.1712000000000000E+01,  1.0234136039386792E-02,  1.1864608690696272E-01
  1.1720000000000001E+01,  1.0988077421430797E-02,  6.5499637248799522E-02
  1.1728000000000000E+01,  1.1277049073734535E-02,  6.5608658114158667E-03
  1.1736000000000001E+01,  1.1158557585505921E-02, -2.2101849223839884E-02
  1.1744000000000000E+01,  1.1218221740157054E-02,  4.7187833959572691E-02
  1.1752000000000001E+01,  1.1818298504626949E-02,  9.0083108010431609E-02
  1.1760000000000000E+01,  1.2614799617136538E-02,  1.1505514469121970E-01
  1.1768000000000001E+01,  1.3644415547894225E-02,  1.3055560577000794E-01
  1.1776000000000000E+01,  1.4587092678309132E-02,  1.1331927546511802E-01
  1.1784000000000001E+01,  1.5692657737652910E-02,  1.6732679781221924E-01
  1.1792000000000000E+01,  1.7075833789933232E-02,  1.6599692816718689E-01
  1.1800000000000001E+01,  1.8447526894000071E-02,  1.9449115977548712E-01
  1.1808000000000000E+01,  2.0200519910510785E-02,  2.2122235805792509E-01
  1.1816000000000001E+01,  2.1659013074735507E-02,  1.4714518249175856E-01
  1.1824000000000000E+01,  2.2982308823203037E-02,  2.1020136489172553E-01
  1.1832000000000001E+01,  2.5014628272017194E-02,  2.7390190609477749E-01
  1.1840000000000000E+01,  2.7000655529943015E-02,  2.1304994307667161E-01
  1.1848000000000001E+01,  2.8458140708367809E-02,  1.5857154917114047E-01
  1.1856000000000000E+01,  2.9653867934161894E-02,  1.4646747157368395E-01
  1.1864000000000001E+01,  3.0832251832231081E-02,  1.4513540521400578E-01
  1.1872000000000000E+01,  3.1932964336614002E-02,  1.3174280174889633E-01
  1.1880000000000001E+01,  3.3000741582745970E-02,  1.3610496736070304E-01
  1.1888000000000000E+01,  3.4087927429605709E-02,  1.3793026223289559E-01
  1.1896000000000001E+01,  3.5308442892469233E-02,  1.6736127406561840E-01
  1.1904000000000000E+01,  3.6490331177308481E-02,  1.0269283646004862E-01
  1.1912000000000001E+01,  3.6899036953145545E-02,  2.7692669941035763E-02
  1.1920000000000000E+01,  3.7480567194497570E-02,  1.3025583455152395E-01
  1.1928000000000001E+01,  3.8725041774891972E-02,  1.5847480450805052E-01
  1.1936000000000000E+01,  4.0005729133904877E-02,  1.7523316327324659E-01
  1.1944000000000001E+01,  4.1440708768173198E-02,  1.5122798960452416E-01
  1.1952000000000000E+01,  4.1952912807569846E-02, -2.4600670461236783E-02
  1.1960000000000001E+01,  4.1449765347684402E-02, -7.4185548675527804E-02
  1.1968000000000000E+01,  4.0832533198793652E-02, -9.1519755839949687E-02
  1.1976000000000001E+01,  3.9940009418995844E-02, -1.2141289131854179E-01
  1.1984000000000000E+01,  3.9038798249997800E-02, -1.0286950867328892E-01
  1.1992000000000001E+01,  3.8302940089291276E-02, -7.2711824057463445E-02
  1.2000000000000000E+01,  3.8055524771971237E-02,  1.3348292239679546E-02
  1.2007999999999999E+01,  3.8328149359278536E-02,  3.7540559506291794E-02
  1.2016000000000000E+01,  3.8527407905056849E-02,  1.5299920921780799E-02
  1.2023999999999999E+01,  3.8712049511830569E-02,  4.2566966670674097E-02
  1.2032000000000000E+01,  3.9381713848290686E-02,  1.2762234503720074E-01
  1.2039999999999999E+01,  4.0504534878836464E-02,  1.2347030194638368E-01
  1.2048000000000000E+01,  4.1070961103833958E-02,  2.6735339189323103E-02
  1.2055999999999999E+01,  4.1331399770660728E-02,  5.6456384848189226E-02
  1.2064000000000000E+01,  4.1850261090502654E-02,  4.9715333921240092E-02
  1.2071999999999999E+01,  4.1924420565324853E-02, -2.7347250881299408E-02
  1.2080000000000000E+01,  4.1504339188408783E-02, -7.9157756948748118E-02
  1.2087999999999999E+01,  4.0638022447986241E-02, -1.2779047126897655E-01
  1.2096000000000000E+01,  3.9756187485142216E-02, -7.8128022523060253E-02
  1.2103999999999999E+01,  3.9381556071352533E-02, -2.4913272057545850E-02
  1.2112000000000000E+01,  3.9277659601022696E-02, -1.2031041424239480E-03
  1.2119999999999999E+01,  3.9288385147807935E-02, -7.5988547152643525E-03
  1.2128000000000000E+01,  3.8994766521297526E-02, -6.8878469956913657E-02
  1.2135999999999999E+01,  3.8215259368966144E-02, -1.2299580868253190E-01
  1.2144000000000000E+01,  3.7130586299991900E-02, -1.3526636321551119E-01
  1.2151999999999999E+01,  3.6232683639617708E-02, -9.0138004738147690E-02
  1.2160000000000000E+01,  3.5481008727956967E-02, -1.0730507573102965E-01
  1.2167999999999999E+01,  3.4701462842651187E-02, -6.3907618537411490E-02
  1.2176000000000000E+01,  3.4497433800251671E-02, -1.5749474350419693E-02
  1.2183999999999999E+01,  3.3938846482709374E-02, -1.3050043874743136E-01
  1.2192000000000000E+01,  3.2787628688453141E-02, -1.2824376890623257E-01
  1.2199999999999999E+01,  3.1951890550355140E-02, -9.5746401567859338E-02
  1.2208000000000000E+01,  3.1182766769482072E-02, -8.3669258670310762E-02
  1.2215999999999999E+01,  3.0740633936905098E-02, -3.9675694690847668E-02
  1.2224000000000000E+01,  3.0189727198692829E-02, -1.0710155697150678E-01
  1.2231999999999999E+01,  2.9287885166408293E-02, -9.2548602447260001E-02
  1.2240000000000000E+01,  2.8827968711506745E-02, -3.4688368965526899E-02
  1.2247999999999999E+01,  2.8561065831248240E-02, -2.9740085572836791E-02
  1.2256000000000000E+01,  2.8500337689302081E-02,  1.9035373124574248E-02
  1.2263999999999999E+01,  2.8765791872938779E-02,  3.5975707015945504E-02
  1.2272000000000000E+01,  2.8970677917638014E-02,  1.6348411458932958E-02
  1.2279999999999999E+01,  2.9157059653192957E-02,  4.1709040008490621E-02
  1.2288000000000000E+01,  2.9693901046445797E-02,  8.0702698832381056E-02
  1.2295999999999999E+01,  3.0094988139098822E-02,  2.3472883644563283E-03
  1.2304000000000000E+01,  2.9803961620537188E-02, -5.4739828577666266E-02
  1.2311999999999999E+01,  2.9371232000197787E-02, -6.5328733212966950E-02
  1.2320000000000000E+01,  2.8465486266931430E-02, -1.6737086376095042E-01
  1.2327999999999999E+01,  2.6861598282545640E-02, -2.1982227392403889E-01
  1.2336000000000000E+01,  2.5015527127328602E-02, -2.3935845030058456E-01
  1.2343999999999999E+01,  2.3277809694707614E-02, -1.7259820660114106E-01
  1.2352000000000000E+01,  2.2275204965152312E-02, -1.0740508902717961E-01
  1.2359999999999999E+01,  2.0983386329690854E-02, -2.3104806784935211E-01
  1.2368000000000000E+01,  1.8830028806555196E-02, -2.7826357845803451E-01
  1.2375999999999999E+01,  1.6746823856757843E-02, -2.4718183505493993E-01
  1.2384000000000000E+01,  1.4750788933515811E-02, -2.5553735804268146E-01
  1.2391999999999999E+01,  1.2620847254693646E-02, -2.7991722633458005E-01
  1.2400000000000000E+01,  1.0312599813992955E-02, -2.8614265333364652E-01
  1.2407999999999999E+01,  8.1962536447053626E-03, -2.4441640649632801E-01
  1.2416000000000000E+01,  6.2448124802947256E-03, -2.4923207043518991E-01
  1.2423999999999999E+01,  4.3058959609409385E-03, -2.2707161405493498E-01
  1.2432000000000000E+01,  2.5374498880483317E-03, -2.2862343304824287E-01
  1.2440000000000000E+01,  6.2819266134330148E-04, -2.3209583818501306E-01
  1.2448000000000000E+01, -9.4190808282743196E-04, -1.6442528746629509E-01
  1.2456000000000000E+01, -2.2895358505731550E-03, -1.8470337682283022E-01
  1.2464000000000000E+01, -3.7768441863873362E-03, -1.7190439495381774E-01
  1.2472000000000000E+01, -5.0484390769495865E-03, -1.6123044047852275E-01
  1.2480000000000000E+01, -6.4543450710215786E-03, -1.7754429258934579E-01
  1.2488000000000000E+01, -7.6569457367692099E-03, -1.2600814526295676E-01
  1.2496000000000000E+01, -8.8207824509568631E-03, -1.8654321971650398E-01
  1.2504000000000000E+01, -1.0577488627637808E-02, -2.2432787798550202E-01
  1.2512000000000000E+01, -1.1933854052665963E-02, -9.7974018305742122E-02
  1.2520000000000000E+01, -1.2166501005720382E-02,  2.4822339905103720E-02
  1.2528000000000000E+01, -1.1841283736536172E-02,  4.0363851036428311E-02
  1.2536000000000000E+01, -1.1621198682125090E-02,  1.6195860821429424E-02
  1.2544000000000000E+01, -1.1616246863031853E-02, -2.5458135654949747E-02
  1.2552000000000000E+01, -1.2180701934408105E-02, -1.1336843930806835E-01
  1.2560000000000000E+01, -1.3216177556867954E-02, -1.3407014592665908E-01
  1.2568000000000000E+01, -1.4360037609886479E-02, -1.5899285501040319E-01
  1.2576000000000001E+01, -1.5638446117087448E-02, -1.3985225092724354E-01
  1.2584000000000000E+01, -1.6486308685886998E-02, -9.1981239547038227E-02
  1.2592000000000001E+01, -1.7545587414335633E-02, -1.8026053802235409E-01
  1.2600000000000000E+01, -1.9020795712172123E-02, -1.6029969369274091E-01
  1.2608000000000001E+01, -2.0099687332212783E-02, -1.3233920248364942E-01
  1.2616000000000000E+01, -2.1287911146045849E-02, -1.4464077397632899E-01
  1.2624000000000001E+01, -2.1953130235339798E-02, -1.1265462911398896E-02
  1.2632000000000000E+01, -2.1759698622894553E-02,  3.0531663866513195E-02
  1.2640000000000001E+01, -2.1691194607934141E-02, -1.2522634701122099E-02
  1.2648000000000000E+01, -2.1936635077808964E-02, -5.0523376962659516E-02
  1.2656000000000001E+01, -2.2456284266095545E-02, -7.0014046989310214E-02
  1.2664000000000000E+01, -2.2976131754254610E-02, -6.7110980343443996E-02
  1.2672000000000001E+01, -2.3749675856233020E-02, -1.3498825609019582E-01
  1.2680000000000000E+01, -2.5077706826231793E-02, -1.8605853464884609E-01
  1.2688000000000001E+01, -2.6564116293079462E-02, -1.7650988798165379E-01
  1.2696000000000000E+01, -2.7791297423292279E-02, -1.3133174997713981E-01
  1.2704000000000001E+01, -2.8898767093548799E-02, -1.6608410433606555E-01
  1.2712000000000000E+01, -3.0534517155166634E-02, -2.2801612422993894E-01
  1.2720000000000001E+01, -3.2293941940801825E-02, -2.1246832131832905E-01
  1.2728000000000000E+01, -3.4190188557025138E-02, -2.7463661942264811E-01
  1.2736000000000001E+01, -3.6565131219733503E-02, -2.9876803952864572E-01
  1.2744000000000000E+01, -3.8826273304859465E-02, -2.7334881596264038E-01
  1.2752000000000001E+01, -4.1033144332822312E-02, -2.7210135189783474E-01
  1.2760000000000000E+01, -4.2989647793065550E-02, -2.1308540873128820E-01
  1.2768000000000001E+01, -4.4611740015114566E-02, -2.0941685292126522E-01
  1.2776000000000000E+01, -4.6518115963395869E-02, -2.7170422371874031E-01
  1.2784000000000001E+01, -4.8968056074251906E-02, -3.3536232330356369E-01
  1.2792000000000000E+01, -5.1656745609120522E-02, -3.1934614695609564E-01
  1.2800000000000001E+01, -5.3984804826617140E-02, -2.7210403710764047E-01
  1.2808000000000000E+01, -5.6222598888862253E-02, -2.9513632775488874E-01
  1.2816000000000001E+01, -5.8755919752637768E-02, -3.4206745299872277E-01
  1.2824000000000000E+01, -6.1699127407968901E-02, -3.8015571873347759E-01
  1.2832000000000001E+01, -6.4426255757192533E-02, -2.8242878139426186E-01
  1.2840000000000000E+01, -6.6396798656031666E-02, -2.4352303753025784E-01
  1.2848000000000001E+01, -6.8552229853312080E-02, -2.7276293482052649E-01
  1.2856000000000000E+01, -7.0176929485489925E-02, -1.1612729215516049E-01
  1.2864000000000001E+01, -7.0699526920295255E-02, -4.6649880312807562E-02
  1.2872000000000000E+01, -7.1086797363204723E-02, -3.7868732724167534E-02
  1.2880000000000001E+01, -7.1189301244843475E-02,  2.5329538970311023E-03
  1.2888000000000000E+01, -7.1240170786610379E-02, -1.3875086639128615E-02
  1.2896000000000001E+01, -7.1232471556850807E-02,  1.8691923497959357E-02
  1.2904000000000000E+01, -7.1227033359741149E-02, -4.3978002307638875E-02
  1.2912000000000001E+01, -7.2090391856893074E-02, -1.5996070261490197E-01
  1.2920000000000000E+01, -7.3497830377915255E-02, -1.7955897565783338E-01
  1.2928000000000001E+01, -7.4893500028178461E-02, -1.6767896845457339E-01
  1.2936000000000000E+01, -7.6126559649320150E-02, -1.3626510402195843E-01
  1.2944000000000001E+01, -7.7028122970164745E-02, -9.0213662455816565E-02
  1.2952000000000000E+01, -7.7735969572812175E-02, -1.0660589186582090E-01
  1.2960000000000001E+01, -7.8985393634692258E-02, -2.0392505913264675E-01
  1.2968000000000000E+01, -8.0663005159095968E-02, -1.9169863826674563E-01
  1.2976000000000001E+01, -8.2028332768098428E-02, -1.6924515727612577E-01
  1.2984000000000000E+01, -8.3590808812379805E-02, -2.1486431693465893E-01
  1.2992000000000001E+01, -8.5218093267886819E-02, -1.8679987127545994E-01
  1.3000000000000000E+01, -8.6773329222963214E-02, -2.1679238989570937E-01
  1.3007999999999999E+01, -8.8681933704223628E-02, -2.5101996292415502E-01
  1.3016000000000000E+01, -9.0821897209026850E-02, -2.9860885063223863E-01
  1.3023999999999999E+01, -9.3539055546920977E-02, -3.6350966586180777E-01
  1.3032000000000000E+01, -9.6214777423502998E-02, -2.9046150104826141E-01
  1.3039999999999999E+01, -9.8302912221037084E-02, -2.4881749228538813E-01
  1.3048000000000000E+01, -1.0031078011449811E-01, -2.5008421323208191E-01
  1.3055999999999999E+01, -1.0228797942530589E-01, -2.4859465590725888E-01
  1.3064000000000000E+01, -1.0433252719672374E-01, -2.6058472048236364E-01
  1.3071999999999999E+01, -1.0645084601168321E-01, -2.7379002414593945E-01
  1.3080000000000000E+01, -1.0874775740587052E-01, -2.9269061182370137E-01
  1.3087999999999999E+01, -1.1095982353473885E-01, -2.5978201790384220E-01
  1.3096000000000000E+01, -1.1311817976764427E-01, -2.9132706976511807E-01
  1.3103999999999999E+01, -1.1541428716296462E-01, -2.5050591539030465E-01
  1.3112000000000000E+01, -1.1683011334063047E-01, -1.1398774017647553E-01
  1.3119999999999999E+01, -1.1764363696128427E-01, -1.0771642638325851E-01
  1.3128000000000000E+01, -1.1858512115434869E-01, -1.2591419943982837E-01
  1.3135999999999999E+01, -1.1978637144950421E-01, -1.8422341095021935E-01
  1.3144000000000000E+01, -1.2142400037173066E-01, -2.0382759624838181E-01
  1.3151999999999999E+01, -1.2287536769940104E-01, -1.7090161189817774E-01
  1.3160000000000000E+01, -1.2448316847824933E-01, -2.3861439854370087E-01
  1.3167999999999999E+01, -1.2643948105768243E-01, -2.2440344175224852E-01
  1.3176000000000000E+01, -1.2790721090848806E-01, -1.5398478238617341E-01
  1.3183999999999999E+01, -1.2926597309396826E-01, -2.0756216912366801E-01
  1.3192000000000000E+01, -1.3135542821295659E-01, -3.0506291148057318E-01
  1.3199999999999999E+01, -1.3378426002246893E-01, -2.7730265090575618E-01
  1.3208000000000000E+01, -1.3561726757703541E-01, -1.8506731186260827E-01
  1.3215999999999999E+01, -1.3682827414819698E-01, -1.1580884204890354E-01
  1.3224000000000000E+01, -1.3745363613452602E-01, -5.2213307879502145E-02
  1.3231999999999999E+01, -1.3801825068051471E-01, -1.0394335621348236E-01
  1.3240000000000000E+01, -1.3895908843063912E-01, -1.0671352918143646E-01
  1.3247999999999999E+01, -1.3960341228676018E-01, -7.0909455582868347E-02
  1.3256000000000000E+01, -1.4034002841710036E-01, -1.0682104514221298E-01
  1.3263999999999999E+01, -1.4096385067659173E-01, -3.6440793550271106E-02
  1.3272000000000000E+01, -1.4112679478144727E-01, -2.5870056432762144E-02
  1.3279999999999999E+01, -1.4135030351468447E-01, -5.4113377133279336E-03
  1.3288000000000000E+01, -1.4099061919928502E-01,  8.0696361313227633E-02
  1.3295999999999999E+01, -1.4051338639739477E-01,  2.2208510051857935E-02
  1.3304000000000000E+01, -1.4047248544204718E-01,  1.1023347118270028E-02
  1.3311999999999999E+01, -1.4016984877205932E-01,  5.9027108598668721E-02
  1.3320000000000000E+01, -1.3969577608299444E-01,  5.0089813267119490E-02
  1.3327999999999999E+01, -1.3949858799599776E-01, -6.3103152664153754E-03
  1.3336000000000000E+01, -1.3971117386230936E-01, -2.8735730747134175E-02
  1.3343999999999999E+01, -1.3966500067532850E-01,  4.7387580772590004E-02
  1.3352000000000000E+01, -1.3904383751550645E-01,  9.8232679332852124E-02
  1.3359999999999999E+01, -1.3818829461746832E-01,  1.0992091763404960E-01
  1.3368000000000000E+01, -1.3743292738364879E-01,  7.2485623159027415E-02
  1.3375999999999999E+01, -1.3691049226992122E-01,  7.5326791902300669E-02
  1.3384000000000000E+01, -1.3612887066093773E-01,  1.0744681013552626E-01
  1.3391999999999999E+01, -1.3544125803256093E-01,  6.3395497448474308E-02
  1.3400000000000000E+01, -1.3488227372135553E-01,  8.8463790928422548E-02
  1.3407999999999999E+01, -1.3418684045122486E-01,  6.0269830854357505E-02
  1.3416000000000000E+01, -1.3412637737999011E-01, -3.7035690681992361E-02
  1.3423999999999999E+01, -1.3452339209144862E-01, -5.2423089383094978E-02
  1.3432000000000000E+01, -1.3496425876987841E-01, -5.9858059157651744E-02
  1.3440000000000000E+01, -1.3543916232213973E-01, -5.3394038179626561E-02
  1.3448000000000000E+01, -1.3571316987260168E-01, -5.1266712075761119E-03
  1.3456000000000000E+01, -1.3533136431603146E-01,  1.0655086301777500E-01
  1.3464000000000000E+01, -1.3414228637756809E-01,  1.7328654173364169E-01
  1.3472000000000000E+01, -1.3271070685308678E-01,  1.8736523503612376E-01
  1.3480000000000000E+01, -1.3108601180946955E-01,  2.1538889359268171E-01
  1.3488000000000000E+01, -1.2933017544166830E-01,  2.2819345336448582E-01
  1.3496000000000000E+01, -1.2731235201789462E-01,  2.7056159422836690E-01
  1.3504000000000000E+01, -1.2542718246551918E-01,  1.7185307146849704E-01
  1.3512000000000000E+01, -1.2450448355186487E-01,  9.5752516395613246E-02
  1.3520000000000000E+01, -1.2339315372482863E-01,  1.8227074081240519E-01
  1.3528000000000000E+01, -1.2195088537004257E-01,  1.6116714402219393E-01
  1.3536000000000000E+01, -1.2067950550104545E-01,  1.7507377009597397E-01
  1.3544000000000000E+01, -1.1919563145154437E-01,  1.7177535046304396E-01
  1.3552000000000000E+01, -1.1817194823200360E-01,  9.3988943211049683E-02
  1.3560000000000000E+01, -1.1733206107472365E-01,  1.3052422684166751E-01
  1.3568000000000000E+01, -1.1613594581242070E-01,  1.5871108385647545E-01
  1.3576000000000001E+01, -1.1479480171736826E-01,  1.8448684238098037E-01
  1.3584000000000000E+01, -1.1312713076720336E-01,  2.2807590020192336E-01
  1.3592000000000001E+01, -1.1125549168115018E-01,  2.3416629717535217E-01
  1.3600000000000000E+01, -1.0946905036259909E-01,  2.0568315216485186E-01
  1.3608000000000001E+01, -1.0805103908650397E-01,  1.4695225663450262E-01
  1.3616000000000000E+01, -1.0709311779864880E-01,  9.8167096357208453E-02
  1.3624000000000001E+01, -1.0623346472784749E-01,  1.4279202066285598E-01
  1.3632000000000000E+01, -1.0448987830513713E-01,  2.8905986804863942E-01
  1.3640000000000001E+01, -1.0212778502596041E-01,  2.6089281020300942E-01
  1.3648000000000000E+01, -1.0050613185570924E-01,  1.6607907612010189E-01
  1.3656000000000001E+01, -9.9064313562257700E-02,  2.0098938337251027E-01
  1.3664000000000000E+01, -9.7471812961546861E-02,  1.8656211359531172E-01
  1.3672000000000001E+01, -9.6005016921456868E-02,  1.9105066855508812E-01
  1.3680000000000000E+01, -9.4394224834805252E-02,  2.0688643719764918E-01
  1.3688000000000001E+01, -9.2587979629392136E-02,  2.6460091395331797E-01
  1.3696000000000000E+01, -8.9959369411108298E-02,  3.8447236106293997E-01
  1.3704000000000001E+01, -8.6765275617538010E-02,  3.9895297778430983E-01
  1.3712000000000000E+01, -8.3547628890949188E-02,  4.1527858672584445E-01
  1.3720000000000001E+01, -8.0084182560828734E-02,  4.4528828021250422E-01
  1.3728000000000000E+01, -7.6490285572383979E-02,  4.5099399590864669E-01
  1.3736000000000001E+01, -7.2969327255581709E-02,  4.1928679925725437E-01
  1.3744000000000000E+01, -6.9817989058012550E-02,  3.7789806563176992E-01
  1.3752000000000001E+01, -6.6794756208159778E-02,  3.7283648027319993E-01
  1.3760000000000000E+01, -6.4061816489507276E-02,  3.0593878133814700E-01
  1.3768000000000001E+01, -6.1680781694837046E-02,  3.0642310546325469E-01
  1.3776000000000000E+01, -5.9261865106641991E-02,  2.6970629851147965E-01
  1.3784000000000001E+01, -5.7659445282066686E-02,  1.4119438468450973E-01
  1.3792000000000000E+01, -5.6553736837063003E-02,  1.5781757368959473E-01
  1.3800000000000001E+01, -5.5091861858138844E-02,  2.0154305610058185E-01
  1.3808000000000000E+01, -5.3287926623365574E-02,  2.5676885848267289E-01
  1.3816000000000001E+01, -5.1083845953993588E-02,  2.7194433218587838E-01
  1.3824000000000000E+01, -4.9236671924389706E-02,  1.8849414948123089E-01
  1.3832000000000001E+01, -4.7876712566735959E-02,  1.6189365497320857E-01
  1.3840000000000000E+01, -4.6697624513494324E-02,  1.2149061521249566E-01
  1.3848000000000001E+01, -4.6013131821341674E-02,  5.5498592546564043E-02
  1.3856000000000000E+01, -4.5598924946648564E-02,  6.3090380161207993E-02
  1.3864000000000001E+01, -4.4875252606961069E-02,  1.1375104823451836E-01
  1.3872000000000000E+01, -4.4003131524513989E-02,  9.1003931739340654E-02
  1.3880000000000001E+01, -4.3368395490318359E-02,  8.5245557753316617E-02
  1.3888000000000000E+01, -4.2488863821271740E-02,  1.2396456775539898E-01
  1.3896000000000001E+01, -4.1667070833517887E-02,  7.8303190410728654E-02
  1.3904000000000000E+01, -4.0920409378779672E-02,  1.3209313181589186E-01
  1.3912000000000001E+01, -3.9593967485899835E-02,  1.7279055200561499E-01
  1.3920000000000000E+01, -3.8456157648656925E-02,  1.1619215095005025E-01
  1.3928000000000001E+01, -3.7519343519230267E-02,  1.2067503416486562E-01
  1.3936000000000000E+01, -3.6662704022952373E-02,  9.3016950353518757E-02
  1.3944000000000001E+01, -3.5688702024341698E-02,  1.7721668158041293E-01
  1.3952000000000000E+01, -3.3868150331785155E-02,  2.4371862560178592E-01
  1.3960000000000001E+01, -3.2283226236039665E-02,  1.4964286801463109E-01
  1.3968000000000000E+01, -3.1108244107381434E-02,  1.7041668965720905E-01
  1.3976000000000001E+01, -2.9441701216450115E-02,  2.3735955272373810E-01
  1.3984000000000000E+01, -2.7471131492545910E-02,  2.4845980250636626E-01
  1.3992000000000001E+01, -2.5542881115025909E-02,  2.3196278873536968E-01
  1.4000000000000000E+01, -2.3681606454329693E-02,  2.4129529844614420E-01
  1.4007999999999999E+01, -2.1709731310298085E-02,  2.3681845831161535E-01
  1.4016000000000000E+01, -2.0145556015704159E-02,  1.4866977977628337E-01
  1.4023999999999999E+01, -1.9248520039495086E-02,  8.2663008560225765E-02
  1.4032000000000000E+01, -1.8748481288140363E-02,  5.1766856398594387E-02
  1.4039999999999999E+01, -1.8101593802866800E-02,  1.3075958997858547E-01
  1.4048000000000000E+01, -1.6639054356939669E-02,  2.1511681504603131E-01
  1.4055999999999999E+01, -1.4948800606653677E-02,  2.0573589863438646E-01
  1.4064000000000000E+01, -1.3206173171633431E-02,  2.3337599446921492E-01
  1.4071999999999999E+01, -1.1359440862388328E-02,  2.1879741386629567E-01
  1.4080000000000000E+01, -9.6058071931818447E-03,  2.3655857885622689E-01
  1.4087999999999999E+01, -7.4843647773762262E-03,  2.8102082954008278E-01
  1.4096000000000000E+01, -5.3948260112333148E-03,  2.3248345435682188E-01
  1.4103999999999999E+01, -3.6816758369181087E-03,  2.0842327290405013E-01
  1.4112000000000000E+01, -1.8878187364333094E-03,  2.4623426794473902E-01
  1.4119999999999999E+01,  2.1181148886567907E-04,  2.6393902739602099E-01
  1.4128000000000000E+01,  2.0311862756810235E-03,  1.8090076822724846E-01
  1.4135999999999999E+01,  3.2637959841141035E-03,  1.4813177267970412E-01
  1.4144000000000000E+01,  4.5301290150780360E-03,  1.5842620526313958E-01
  1.4151999999999999E+01,  5.6308869567188264E-03,  1.1920462529840435E-01
  1.4160000000000000E+01,  6.5886715680259248E-03,  1.2174240608493918E-01
  1.4167999999999999E+01,  7.4320848722085869E-03,  8.5220993562160660E-02
  1.4176000000000000E+01,  8.2132467290804458E-03,  1.3324132524404675E-01
  1.4183999999999999E+01,  9.4935190905694536E-03,  1.5021793625188087E-01
  1.4192000000000000E+01,  1.0091383512344074E-02, -1.5314013413638139E-03
  1.4199999999999999E+01,  9.9222037061985797E-03, -1.2144459405287746E-02
  1.4208000000000000E+01,  9.9142592649262319E-03, -5.8950774384119321E-03
  1.4215999999999999E+01,  9.8196063982876752E-03,  3.4810845947062792E-03
  1.4224000000000000E+01,  1.0269911743310415E-02,  1.0679969814238525E-01
  1.4231999999999999E+01,  1.1188236343845500E-02,  9.8921334373115857E-02
  1.4240000000000000E+01,  1.1671358373588981E-02,  2.0297177745369682E-02
  1.4247999999999999E+01,  1.1512736589695502E-02, -5.8535341940999609E-02
  1.4256000000000000E+01,  1.0835309064350481E-02, -1.0102337016817199E-01
  1.4263999999999999E+01,  1.0015333045608692E-02, -1.0013181362427935E-01
  1.4272000000000000E+01,  9.2818716582871701E-03, -8.0444155567970854E-02
  1.4279999999999999E+01,  8.7361642310273754E-03, -5.6318073172699601E-02
  1.4288000000000000E+01,  8.4757522584981808E-03,  3.7976602953357554E-03
  1.4295999999999999E+01,  8.8765204224354934E-03,  8.3406258880413170E-02
  1.4304000000000000E+01,  9.4581780527573725E-03,  5.1936885201519914E-02
